id,fecha,provincia_origen,localidad_origen,provincia_destino,localidad_destino,cant_lineas,cant_pasajeros,cant_servicios
6843,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,OLAVARRIA,1,-,241
6844,2017,BUENOS AIRES,GENERAL VILLEGAS,ENTRE RIOS,PARANA,4,763,860
6845,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,PEDRO LURO,1,-,109
6846,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,PEHUAJO,2,1.493,1.955
6847,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,PERGAMINO,1,-,216
6848,2017,BUENOS AIRES,GENERAL VILLEGAS,NEUQUEN,PIEDRA DEL AGUILA,2,118,428
6849,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,PIEDRITAS,1,237,923
6850,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,PIGUE,3,35,829
6851,2017,BUENOS AIRES,GENERAL VILLEGAS,CHUBUT,PUERTO MADRYN,1,37,109
6852,2017,BUENOS AIRES,GENERAL VILLEGAS,LA PAMPA,REALICO,7,1.516,3.276
6853,2017,BUENOS AIRES,GENERAL VILLEGAS,SANTA FE,ROSARIO,6,2.777,1.990
6854,2017,BUENOS AIRES,GENERAL VILLEGAS,SANTA FE,RUFINO,6,2.092,2.374
6855,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,SAN ANDRES DE GILES,11,1.328,8.248
6856,2017,BUENOS AIRES,GENERAL VILLEGAS,RIO NEGRO,SAN ANTONIO OESTE,1,28,109
6857,2017,BUENOS AIRES,GENERAL VILLEGAS,RIO NEGRO,SAN CARLOS DE BARILOCHE,2,289,428
6858,2017,BUENOS AIRES,GENERAL VILLEGAS,SAN JUAN,SAN JUAN,1,216,241
6859,2017,BUENOS AIRES,GENERAL VILLEGAS,SAN LUIS,SAN LUIS,1,216,241
6860,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,1,-,216
6861,2017,BUENOS AIRES,GENERAL VILLEGAS,MENDOZA,SAN RAFAEL,6,2.392,2.586
6862,2017,BUENOS AIRES,GENERAL VILLEGAS,SANTA FE,SANTA FE,4,779,860
6863,2017,BUENOS AIRES,GENERAL VILLEGAS,LA PAMPA,SANTA ROSA,4,2.443,2.351
6864,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,SUIPACHA,2,1.187,1.955
6865,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,TANDIL,1,-,241
6866,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,TORNQUIST,3,234,541
6867,2017,BUENOS AIRES,GENERAL VILLEGAS,LA PAMPA,TREBOLARES,2,149,1.034
6868,2017,BUENOS AIRES,GENERAL VILLEGAS,CHUBUT,TRELEW,1,41,109
6869,2017,BUENOS AIRES,GENERAL VILLEGAS,BUENOS AIRES,TRENQUE LAUQUEN,5,289,2.162
6870,2017,BUENOS AIRES,GENERAL VILLEGAS,MENDOZA,TUNUYAN,3,722,1.387
6871,2017,BUENOS AIRES,GENERAL VILLEGAS,SANTA FE,VENADO TUERTO,3,1.396,1.250
6872,2017,BUENOS AIRES,GENERAL VILLEGAS,RIO NEGRO,VIEDMA,1,44,109
6873,2017,BUENOS AIRES,GENERAL VILLEGAS,CORDOBA,VILLA HUIDOBRO,1,154,730
6874,2017,BUENOS AIRES,GENERAL VILLEGAS,CORDOBA,VILLA MARIA,1,888,600
6875,2017,BUENOS AIRES,GENERAL VILLEGAS,SAN LUIS,VILLA MERCEDES,1,184,241
6876,2017,BUENOS AIRES,GENERAL VILLEGAS,LA PAMPA,WINIFREDA,1,251,902
6877,2017,CHUBUT,GOBERNADOR COSTA,MENDOZA,25 DE MAYO,1,10,720
6878,2017,CHUBUT,GOBERNADOR COSTA,SANTA CRUZ,CALETA OLIVIA,1,79,720
6879,2017,CHUBUT,GOBERNADOR COSTA,RIO NEGRO,CATRIEL,1,61,720
6880,2017,CHUBUT,GOBERNADOR COSTA,RIO NEGRO,CINCO SALTOS,1,61,720
6881,2017,CHUBUT,GOBERNADOR COSTA,SANTA CRUZ,COMANDANTE LUIS PIEDRABUENA,1,44,720
6882,2017,CHUBUT,GOBERNADOR COSTA,RIO NEGRO,EL BOLSON,4,2.839,2.838
6883,2017,CHUBUT,GOBERNADOR COSTA,SANTA CRUZ,EL CALAFATE,1,1.354,725
6884,2017,CHUBUT,GOBERNADOR COSTA,MENDOZA,GENERAL ALVEAR,1,57,720
6885,2017,CHUBUT,GOBERNADOR COSTA,MENDOZA,MENDOZA,1,116,720
6886,2017,CHUBUT,GOBERNADOR COSTA,NEUQUEN,NEUQUEN,1,107,720
6887,2017,CHUBUT,GOBERNADOR COSTA,NEUQUEN,PICUN LEUFU,1,42,720
6888,2017,CHUBUT,GOBERNADOR COSTA,NEUQUEN,PIEDRA DEL AGUILA,1,39,720
6889,2017,CHUBUT,GOBERNADOR COSTA,LA PAMPA,PUELEN,1,10,720
6890,2017,CHUBUT,GOBERNADOR COSTA,SANTA CRUZ,PUERTO SAN JULIAN,1,50,720
6891,2017,CHUBUT,GOBERNADOR COSTA,SANTA CRUZ,RIO GALLEGOS,1,98,720
6892,2017,CHUBUT,GOBERNADOR COSTA,RIO NEGRO,RIO VILLEGAS,2,221,1.393
6893,2017,CHUBUT,GOBERNADOR COSTA,RIO NEGRO,SAN CARLOS DE BARILOCHE,4,4.464,2.838
6894,2017,CHUBUT,GOBERNADOR COSTA,MENDOZA,SAN RAFAEL,1,87,720
6895,2017,CHUBUT,GOBERNADOR COSTA,LA PAMPA,SANTA ISABEL,1,37,720
6896,2017,CHUBUT,GOBERNADOR COSTA,MENDOZA,TUNUYAN,1,61,720
6897,2017,CHUBUT,GOBERNADOR COSTA,NEUQUEN,VILLA EL CHOCON,1,10,720
6898,2017,SANTA FE,GOBERNADOR CRESPO,SANTA FE,CALCHAQUI,1,-,2.555
6899,2017,SANTA FE,GOBERNADOR CRESPO,SANTA FE,MARGARITA,1,-,2.555
6900,2017,SANTA FE,GOBERNADOR CRESPO,SANTA FE,SAN JUSTO,4,-,4.349
6901,2017,SANTA FE,GOBERNADOR CRESPO,SANTA FE,VERA,3,-,3.314
6902,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,SANTA FE,ANGELICA,2,46,2.323
6903,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,APOSTOLES,11,-,10.489
6904,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,CAMPO GRANDE,1,538,727
6905,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,CATARATAS DEL IGUAZU,3,484,3.853
6906,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,CHAJARI,10,3.274,9.890
6907,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,COLON,8,1.717,8.267
6908,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,CONCEPCION DEL URUGUAY,13,3.715,13.514
6909,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,CONCORDIA,17,4.575,17.335
6910,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,ELDORADO,8,2.412,8.973
6911,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,ESPERANZA,2,776,2.257
6912,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,CHUBUT,ESQUEL,1,982,744
6913,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,FEDERACION,2,1.321,1.471
6914,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,FEDERAL,2,630,1.535
6915,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,GUALEGUAYCHU,11,2.710,11.665
6916,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,JARDIN AMERICA,6,1.495,6.680
6917,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,MONTECARLO,6,1.311,7.432
6918,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,OBERA,3,6.581,2.998
6919,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,PARANA,6,2.604,4.947
6920,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,POSADAS,25,118.691,25.799
6921,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,PUERTO IGUAZU,8,2.258,8.973
6922,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,PUERTO RICO,5,1.265,5.280
6923,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,SANTA FE,ROSARIO,3,1.798,1.828
6924,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,SAN IGNACIO,4,1.031,4.597
6925,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,SAN JOSE,17,4.324,15.850
6926,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,SAN VICENTE,1,621,727
6927,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,SANTA ANA,1,61,1.453
6928,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,SANTA FE,SANTA FE,5,2.060,4.216
6929,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,CORRIENTES,SANTO TOME,25,18.453,24.265
6930,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,SAUCE DE LUNA,2,492,1.535
6931,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,UBAJAY,2,222,1.140
6932,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,ENTRE RIOS,VILLAGUAY,3,696,1.820
6933,2017,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,MISIONES,WANDA,2,701,1.427
6934,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,ABBOTT,3,205,3.548
6935,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,APARICIO,2,76,2.108
6936,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,AZUL,11,3.220,8.738
6937,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,BAHIA BLANCA,8,2.916,6.109
6938,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,BENITO JUAREZ,7,1.621,6.675
6939,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,CACHARI,3,590,3.548
6940,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,CAÑUELAS,8,1.621,7.392
6941,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,CARMEN DE PATAGONES,2,116,635
6942,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,CHELFORO,1,26,717
6943,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,CHILLAR,3,590,3.548
6944,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,CHOELE CHOEL,1,157,717
6945,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,CLAROMECO,1,-,327
6946,2017,BUENOS AIRES,GONZALES CHAVES,CHUBUT,COMODORO RIVADAVIA,2,222,635
6947,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,CORONEL DORREGO,5,787,4.908
6948,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,GENERAL ROCA,1,227,717
6949,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,LAS FLORES,11,2.436,8.738
6950,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,MONTE HERMOSO,1,-,862
6951,2017,BUENOS AIRES,GONZALES CHAVES,NEUQUEN,NEUQUEN,1,285,717
6952,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,PUNTA ALTA,3,601,2.649
6953,2017,BUENOS AIRES,GONZALES CHAVES,CHUBUT,RAWSON,2,157,635
6954,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,RIO COLORADO,1,174,717
6955,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,SAN ANTONIO OESTE,2,129,635
6956,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,SAN MIGUEL DEL MONTE,8,1.563,7.392
6957,2017,BUENOS AIRES,GONZALES CHAVES,CHUBUT,TRELEW,2,194,635
6958,2017,BUENOS AIRES,GONZALES CHAVES,BUENOS AIRES,TRES ARROYOS,11,2.789,8.738
6959,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,VIEDMA,2,208,635
6960,2017,BUENOS AIRES,GONZALES CHAVES,RIO NEGRO,VILLA REGINA,1,186,717
6961,2017,CORRIENTES,GOYA,SANTA FE,ANGELICA,1,48,862
6962,2017,CORRIENTES,GOYA,CHACO,BARRANQUERAS,1,384,740
6963,2017,CORRIENTES,GOYA,ENTRE RIOS,CEIBAS,7,664,4.928
6964,2017,CORRIENTES,GOYA,ENTRE RIOS,CERRITO,2,816,1.657
6965,2017,CORRIENTES,GOYA,FORMOSA,CLORINDA,2,693,1.482
6966,2017,CORRIENTES,GOYA,SANTA FE,CORONDA,1,26,718
6967,2017,CORRIENTES,GOYA,FORMOSA,FORMOSA,2,511,1.580
6968,2017,CORRIENTES,GOYA,ENTRE RIOS,GUALEGUAY,10,6.288,7.093
6969,2017,CORRIENTES,GOYA,CORRIENTES,ITUZAINGO,1,-,735
6970,2017,CORRIENTES,GOYA,ENTRE RIOS,LA PAZ,16,9.083,11.391
6971,2017,CORRIENTES,GOYA,MENDOZA,LA PAZ,1,224,862
6972,2017,CORRIENTES,GOYA,CORRIENTES,LAVALLE,2,-,1.602
6973,2017,CORRIENTES,GOYA,CHACO,MARGARITA BELEN,1,239,740
6974,2017,CORRIENTES,GOYA,CORRIENTES,MBURUCUYA,1,-,741
6975,2017,CORRIENTES,GOYA,ENTRE RIOS,MEDANOS,4,408,2.468
6976,2017,CORRIENTES,GOYA,MENDOZA,MENDOZA,1,567,862
6977,2017,CORRIENTES,GOYA,ENTRE RIOS,PARANA,5,4.118,3.743
6978,2017,CORRIENTES,GOYA,FORMOSA,PIRANE,1,345,740
6979,2017,CORRIENTES,GOYA,MISIONES,POSADAS,1,4.873,735
6980,2017,CORRIENTES,GOYA,CHACO,RESISTENCIA,6,4.996,4.554
6981,2017,CORRIENTES,GOYA,SANTA CRUZ,RIO GALLEGOS,1,41,718
6982,2017,CORRIENTES,GOYA,SANTA FE,ROSARIO,4,4.058,2.881
6983,2017,CORRIENTES,GOYA,ENTRE RIOS,ROSARIO DEL TALA,3,1.407,1.782
6984,2017,CORRIENTES,GOYA,CORRIENTES,SALADAS,6,-,4.562
6985,2017,CORRIENTES,GOYA,CORRIENTES,SAN LORENZO,2,-,1.602
6986,2017,CORRIENTES,GOYA,SANTA FE,SAN LORENZO,1,26,718
6987,2017,CORRIENTES,GOYA,SAN LUIS,SAN LUIS,1,503,862
6988,2017,CORRIENTES,GOYA,MENDOZA,SAN MARTIN,1,375,862
6989,2017,CORRIENTES,GOYA,SANTA FE,SANTA FE,5,4.203,3.743
6990,2017,CORRIENTES,GOYA,CORRIENTES,SANTA LUCIA,11,316,8.033
6991,2017,CORRIENTES,GOYA,ENTRE RIOS,SAUCE DE LUNA,3,1.116,1.810
6992,2017,CORRIENTES,GOYA,SAN LUIS,VILLA MERCEDES,1,428,862
6993,2017,CORRIENTES,GOYA,CORRIENTES,VILLA OLIVARI,1,-,735
6994,2017,CORRIENTES,GOYA,ENTRE RIOS,VILLAGUAY,3,1.987,1.810
6995,2017,SANTA FE,GRANADERO BAIGORRIA,SANTA FE,PUERTO GENERAL SAN MARTIN,1,-,533
6996,2017,SANTA FE,GRANADERO BAIGORRIA,SANTA FE,ROSARIO,1,-,533
6997,2017,SANTA FE,GRANADERO BAIGORRIA,SANTA FE,SAN LORENZO,1,-,533
6998,2017,#N/A,#N/A,#N/A,#N/A,1,50.813,1.460
6999,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,CEIBAS,15,423,11.906
7000,2017,ENTRE RIOS,GUALEGUAY,FORMOSA,CLORINDA,1,567,764
7001,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,CONCEPCION DEL URUGUAY,1,-,2.462
7002,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,CRESPO,2,-,1.416
7003,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,HASENKAMP,1,-,297
7004,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,LA PAZ,11,2.087,7.820
7005,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,MEDANOS,5,533,3.194
7006,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,NOGOYA,1,-,522
7007,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,PARANA,3,1.970,2.186
7008,2017,ENTRE RIOS,GUALEGUAY,FORMOSA,PIRANE,1,294,740
7009,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,ROSARIO DEL TALA,3,728,1.782
7010,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,SANTA ELENA,1,-,297
7011,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,VICTORIA,5,1.272,3.492
7012,2017,ENTRE RIOS,GUALEGUAY,ENTRE RIOS,VILLAGUAY,3,1.693,1.810
7013,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,APOSTOLES,5,1.422,5.396
7014,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,ARANGUREN,1,233,1.424
7015,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,BASAVILBASO,7,1.894,6.456
7016,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,CATARATAS DEL IGUAZU,1,145,748
7017,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,CEIBAS,25,1.035,23.083
7018,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,COLONIA ANDRESITO,1,330,875
7019,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,CONCEPCION DEL URUGUAY,31,7.158,30.901
7020,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,CRESPO,2,1.345,2.151
7021,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,ELDORADO,5,1.078,5.117
7022,2017,ENTRE RIOS,GUALEGUAYCHU,FORMOSA,FORMOSA,1,311,724
7023,2017,ENTRE RIOS,GUALEGUAYCHU,RIO NEGRO,GENERAL CONESA,1,28,718
7024,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,JARDIN AMERICA,3,439,2.866
7025,2017,ENTRE RIOS,GUALEGUAYCHU,RIO NEGRO,LAS GRUTAS,1,18,718
7026,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,MACIA,1,-,1.471
7027,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,MONTECARLO,3,430,3.618
7028,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,NOGOYA,3,1.294,2.996
7029,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,OBERA,1,158,1.453
7030,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,PARANA,3,2.481,2.878
7031,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,POSADAS,13,4.928,13.134
7032,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,PUERTO IGUAZU,5,1.009,5.117
7033,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,PUERTO RICO,3,426,2.217
7034,2017,ENTRE RIOS,GUALEGUAYCHU,RIO NEGRO,RIO COLORADO,1,35,718
7035,2017,ENTRE RIOS,GUALEGUAYCHU,SANTA CRUZ,RIO GALLEGOS,1,53,718
7036,2017,ENTRE RIOS,GUALEGUAYCHU,SANTA FE,ROSARIO,1,2.092,727
7037,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,ROSARIO DEL TALA,6,1.243,5.744
7038,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,SAN ANTONIO,1,265,875
7039,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,SAN IGNACIO,3,378,2.217
7040,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,SAN JOSE,9,1.809,9.640
7041,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,SAN PEDRO,1,330,875
7042,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,SAN VICENTE,1,381,875
7043,2017,ENTRE RIOS,GUALEGUAYCHU,MISIONES,SANTA ANA,1,74,1.453
7044,2017,ENTRE RIOS,GUALEGUAYCHU,SANTA FE,SANTA FE,2,3.672,1.454
7045,2017,ENTRE RIOS,GUALEGUAYCHU,FORMOSA,TATANE,1,32,724
7046,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,URDINARRAIN,7,1.806,6.456
7047,2017,ENTRE RIOS,GUALEGUAYCHU,ENTRE RIOS,VILLAGUAY,2,394,1.379
7048,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,9 DE JULIO,6,336,3.006
7049,2017,BUENOS AIRES,GUAMINI,CORRIENTES,BELLA VISTA,1,12,718
7050,2017,BUENOS AIRES,GUAMINI,SANTA CRUZ,CALETA OLIVIA,2,64,315
7051,2017,BUENOS AIRES,GUAMINI,SANTA FE,CASILDA,1,27,120
7052,2017,BUENOS AIRES,GUAMINI,LA PAMPA,CASTEX,1,71,167
7053,2017,BUENOS AIRES,GUAMINI,LA PAMPA,CATRILO,1,62,167
7054,2017,BUENOS AIRES,GUAMINI,FORMOSA,CLORINDA,1,15,718
7055,2017,BUENOS AIRES,GUAMINI,CHUBUT,COMODORO RIVADAVIA,2,85,315
7056,2017,BUENOS AIRES,GUAMINI,SANTA FE,CORONDA,1,14,718
7057,2017,BUENOS AIRES,GUAMINI,CORRIENTES,CORRIENTES,1,24,718
7058,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,DARREGUEIRA,1,95,679
7059,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,ESPARTILLAR,1,25,679
7060,2017,BUENOS AIRES,GUAMINI,CORRIENTES,ESQUINA,1,13,718
7061,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,ESTACION RIVADAVIA,1,22,120
7062,2017,BUENOS AIRES,GUAMINI,SANTA FE,FIRMAT,3,101,510
7063,2017,BUENOS AIRES,GUAMINI,FORMOSA,FORMOSA,1,23,718
7064,2017,BUENOS AIRES,GUAMINI,CHUBUT,GARAYALDE,2,8,315
7065,2017,BUENOS AIRES,GUAMINI,MENDOZA,GENERAL ALVEAR,1,77,167
7066,2017,BUENOS AIRES,GUAMINI,LA PAMPA,GENERAL SAN MARTIN,1,106,679
7067,2017,BUENOS AIRES,GUAMINI,CORRIENTES,GOYA,1,17,718
7068,2017,BUENOS AIRES,GUAMINI,LA PAMPA,GUATRACHE,1,117,679
7069,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,JUNIN,4,76,1.934
7070,2017,BUENOS AIRES,GUAMINI,ENTRE RIOS,LA PAZ,1,14,718
7071,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,LOBOS,1,-,676
7072,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,LUJAN,2,367,1.072
7073,2017,BUENOS AIRES,GUAMINI,SANTA FE,MELINCUE,1,27,281
7074,2017,BUENOS AIRES,GUAMINI,MENDOZA,MENDOZA,1,156,167
7075,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,MERCEDES,4,2.494,2.774
7076,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,MONTE HERMOSO,1,59,167
7077,2017,BUENOS AIRES,GUAMINI,ENTRE RIOS,PARANA,4,934,1.848
7078,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,PEDRO LURO,3,-,1.033
7079,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,PEHUAJO,5,336,2.288
7080,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,PERGAMINO,3,-,1.653
7081,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,PIGUE,9,317,3.685
7082,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,PUAN,1,128,679
7083,2017,BUENOS AIRES,GUAMINI,CHUBUT,PUERTO MADRYN,2,67,315
7084,2017,BUENOS AIRES,GUAMINI,CHUBUT,RAWSON,1,37,206
7085,2017,BUENOS AIRES,GUAMINI,LA PAMPA,REALICO,1,62,167
7086,2017,BUENOS AIRES,GUAMINI,CHACO,RESISTENCIA,1,24,718
7087,2017,BUENOS AIRES,GUAMINI,SANTA CRUZ,RIO GALLEGOS,1,23,718
7088,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,ROJAS,4,54,1.934
7089,2017,BUENOS AIRES,GUAMINI,SANTA FE,ROSARIO,5,275,1.434
7090,2017,BUENOS AIRES,GUAMINI,SANTA FE,RUFINO,2,45,229
7091,2017,BUENOS AIRES,GUAMINI,CORRIENTES,SALADAS,1,13,718
7092,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,SALADILLO,1,-,676
7093,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,SALLIQUELO,1,65,167
7094,2017,BUENOS AIRES,GUAMINI,RIO NEGRO,SAN ANTONIO OESTE,2,50,315
7095,2017,BUENOS AIRES,GUAMINI,SANTA FE,SAN LORENZO,1,14,718
7096,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,1,-,729
7097,2017,BUENOS AIRES,GUAMINI,MENDOZA,SAN RAFAEL,1,118,167
7098,2017,BUENOS AIRES,GUAMINI,SANTA FE,SANTA FE,3,162,1.119
7099,2017,BUENOS AIRES,GUAMINI,LA PAMPA,SANTA ROSA,1,133,167
7100,2017,BUENOS AIRES,GUAMINI,RIO NEGRO,SIERRA GRANDE,1,26,206
7101,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,STROEDER,1,-,206
7102,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,TORNQUIST,5,144,1.406
7103,2017,BUENOS AIRES,GUAMINI,CHUBUT,TRELEW,2,74,315
7104,2017,BUENOS AIRES,GUAMINI,BUENOS AIRES,TRENQUE LAUQUEN,6,386,1.788
7105,2017,BUENOS AIRES,GUAMINI,MENDOZA,TUNUYAN,1,83,167
7106,2017,BUENOS AIRES,GUAMINI,SANTA FE,VENADO TUERTO,2,59,229
7107,2017,BUENOS AIRES,GUAMINI,RIO NEGRO,VIEDMA,2,80,315
7108,2017,CORDOBA,GUATIMOZIN,SANTA FE,CASILDA,1,1.291,708
7109,2017,CORDOBA,GUATIMOZIN,SANTA FE,FIRMAT,1,1.208,708
7110,2017,CORDOBA,GUATIMOZIN,SANTA FE,ROSARIO,1,2.252,708
7111,2017,CORDOBA,GUATIMOZIN,SANTA FE,VENADO TUERTO,1,1.584,708
7112,2017,LA PAMPA,GUATRACHE,LA PAMPA,GENERAL SAN MARTIN,1,117,679
7113,2017,BUENOS AIRES,HENDERSON,BUENOS AIRES,9 DE JULIO,1,365,640
7114,2017,BUENOS AIRES,HENDERSON,BUENOS AIRES,LUJAN,1,478,640
